,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
6498,2310010050,20150430T000000,3,2.25,1570,8767,1.0,0,0,3,7,1180,390,1990,0,98038,47.3568,-122.038,1570,7434
11084,9433000060,20141118T000000,4,2.75,2990,6626,2.0,0,0,3,9,2990,0,2014,0,98052,47.7107,-122.11,2910,5533
6848,3226059071,20140819T000000,3,1.0,1130,9147,1.0,0,0,5,7,1130,0,1952,0,98033,47.7006,-122.197,1930,9906
9967,9541600060,20140807T000000,5,2.75,2500,19783,1.0,0,3,4,8,2500,0,1959,0,98005,47.5938,-122.174,1700,15375
4148,9358002305,20150313T000000,2,1.0,950,6426,1.0,0,0,3,7,950,0,1949,0,98126,47.5653,-122.37,1360,2550
12516,8682260610,20150430T000000,2,2.0,1870,5143,1.0,0,0,3,8,1870,0,2005,0,98053,47.7142,-122.033,1810,5143
16860,7197800020,20150427T000000,4,2.5,2250,4119,2.0,0,0,3,8,2250,0,2001,0,98075,47.5973,-122.034,2290,3115
18771,3216900100,20140612T000000,3,2.5,1880,7000,2.0,0,0,3,8,1880,0,1993,0,98031,47.4206,-122.184,1880,7000
19880,3832050860,20150319T000000,3,2.0,1580,4961,2.0,0,0,3,7,1580,0,2006,0,98042,47.3338,-122.053,2280,5000
14392,9211510410,20150407T000000,3,1.75,1610,6205,1.0,0,0,4,7,1210,400,1979,0,98023,47.3004,-122.383,1780,8056
15579,3222059130,20140616T000000,4,2.75,3130,139392,2.0,0,0,4,9,3130,0,1981,0,98030,47.3535,-122.19,2720,104544
832,8731951670,20140606T000000,4,2.25,1900,8600,1.0,0,0,4,8,1900,0,1975,0,98023,47.3102,-122.381,2120,8000
15075,6382500020,20140805T000000,4,2.0,1760,7800,1.0,0,0,3,8,1760,0,1954,0,98117,47.6945,-122.38,1950,7800
8464,7955000210,20140709T000000,3,1.0,1450,7200,1.0,0,0,3,7,1010,440,1969,0,98034,47.7311,-122.199,1500,6767
7308,6352600680,20141021T000000,3,2.5,2849,9588,2.0,0,0,3,10,2849,0,2001,0,98074,47.6487,-122.079,3190,8897
1180,3630180400,20140626T000000,4,2.5,3060,7140,2.0,0,0,3,9,3060,0,2006,0,98027,47.5393,-121.998,3240,6218
15495,7524000280,20141030T000000,4,2.0,1470,7412,1.0,0,0,3,7,1470,0,1967,0,98198,47.3702,-122.318,1390,7825
4608,1564000740,20140820T000000,4,2.5,4660,7157,2.0,0,0,3,9,3020,1640,2003,0,98059,47.5352,-122.156,3300,7047
16605,5561400470,20150407T000000,4,3.25,3410,34939,2.0,0,0,4,9,2470,940,1992,0,98027,47.459,-122.003,2450,39045
1751,3856904740,20141021T000000,2,1.0,950,3060,1.0,0,0,3,6,810,140,1925,0,98105,47.6698,-122.323,1510,3780
20595,6600060140,20150323T000000,4,2.5,2130,4000,2.0,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.362,1830,7217
2052,2155500030,20150428T000000,4,1.75,1720,9600,1.0,0,0,4,8,1720,0,1969,0,98059,47.4764,-122.155,1660,10720
16737,9842300095,20140725T000000,5,2.0,1600,4168,1.5,0,0,3,7,1600,0,1927,0,98126,47.5297,-122.381,1190,4168
7542,5332200515,20150209T000000,3,1.75,2650,5512,2.0,0,0,3,9,2250,400,1984,0,98112,47.6265,-122.295,1440,5100
6965,1421079007,20150324T000000,3,2.75,2480,209199,1.5,0,0,3,8,1870,610,2000,0,98010,47.3085,-121.888,2040,219229
10455,8731981940,20140908T000000,4,2.25,2520,8000,1.0,0,2,3,8,1680,840,1970,0,98023,47.3202,-122.383,2300,8000
14732,9211520150,20140528T000000,4,2.25,1830,9485,1.0,0,0,4,7,1200,630,1989,0,98023,47.2995,-122.387,1730,10109
8455,4343800100,20141021T000000,3,1.75,1680,7250,1.0,0,0,3,7,930,750,1952,0,98133,47.7201,-122.35,1340,7250
9431,6163900411,20141003T000000,2,1.0,1050,8220,1.0,0,0,4,6,780,270,1947,0,98155,47.7598,-122.316,1340,7651
19679,5214510060,20150504T000000,5,2.5,3070,7200,2.0,0,0,3,8,3070,0,2005,0,98059,47.4939,-122.137,2590,7200
14615,8649400790,20150113T000000,3,1.0,1340,18552,1.5,0,0,4,5,1340,0,1935,0,98014,47.7129,-121.325,960,15141
12941,1091500120,20150213T000000,4,2.75,1950,9720,1.0,0,0,3,7,1400,550,1986,0,98031,47.3969,-122.205,2300,10530
11797,4039300140,20140625T000000,5,2.25,2140,7910,1.0,0,0,3,7,1070,1070,1962,0,98007,47.6071,-122.137,1680,8700
18864,4321200600,20150504T000000,4,2.0,2210,5572,1.5,0,3,3,7,1760,450,1911,0,98126,47.5727,-122.376,1760,4713
17588,9348700610,20141217T000000,4,3.75,3370,6766,2.0,0,0,3,9,3370,0,2005,0,98052,47.7063,-122.106,3530,6766
575,222069082,20141217T000000,2,1.0,1220,75794,1.0,0,0,4,7,1220,0,1963,0,98038,47.4219,-122.007,2010,98010
7594,203900690,20141223T000000,4,2.0,1980,15354,1.0,0,0,3,7,1980,0,1977,0,98053,47.638,-121.968,1420,12300
15033,1727000680,20141209T000000,4,2.5,2440,14470,1.0,0,0,4,9,1660,780,1970,0,98005,47.6401,-122.168,2810,15564
4804,2022059308,20150505T000000,3,2.0,1678,13862,1.0,0,0,3,7,1678,0,1994,0,98030,47.3744,-122.19,1550,11753
2054,5104510370,20141014T000000,3,2.5,1690,4988,2.0,0,0,3,7,1690,0,2002,0,98038,47.3561,-122.015,1830,4733
16701,6187500080,20140716T000000,5,3.0,2460,7240,1.0,0,0,3,9,1840,620,1991,0,98006,47.5486,-122.189,2530,7885
14932,5608010050,20141229T000000,4,2.5,3550,10233,2.0,0,0,3,9,3550,0,1996,0,98027,47.5499,-122.1,3310,9157
16565,5587000010,20141120T000000,3,2.25,1680,8450,1.0,0,0,3,8,1340,340,1960,0,98177,47.7575,-122.361,1850,8300
12661,7202260330,20140509T000000,4,2.5,2660,4000,2.0,0,0,3,8,2660,0,2001,0,98053,47.6876,-122.038,2330,4517
13883,3990200065,20141022T000000,4,2.5,2050,9143,2.0,0,0,3,8,2050,0,1992,0,98166,47.4597,-122.355,1510,9484
12945,1226039054,20150316T000000,3,1.5,1500,10200,1.0,0,0,3,8,1300,200,1955,0,98177,47.7598,-122.359,1950,9500
15786,2314300420,20140916T000000,4,2.5,2150,5397,2.0,0,0,3,8,2150,0,1998,0,98058,47.4644,-122.151,2260,5080
19586,3204300610,20141202T000000,2,1.0,950,4560,1.5,0,0,3,7,950,0,1925,0,98112,47.6288,-122.3,2040,4560
19861,7299600700,20150512T000000,3,2.5,2242,4800,2.0,0,0,3,8,2242,0,2013,0,98092,47.2581,-122.2,2009,4800
6925,7302000500,20140917T000000,3,1.75,1240,38095,1.0,0,0,3,7,1240,0,1978,0,98053,47.6522,-121.97,2060,38552
12092,8835220200,20150202T000000,2,1.5,1160,3838,2.0,0,0,3,7,1160,0,1983,0,98034,47.7255,-122.164,1410,3780
517,925059288,20150507T000000,3,2.5,2400,7745,2.0,0,0,3,9,2400,0,2001,0,98033,47.6734,-122.173,2080,8615
13848,1598600209,20141020T000000,6,2.5,3080,8163,1.0,0,0,3,7,1580,1500,1985,0,98030,47.3859,-122.221,1850,8658
8648,8651480090,20150327T000000,4,2.5,2350,9779,1.0,0,0,3,10,2350,0,1987,0,98074,47.6411,-122.065,2700,10441
20642,1931300977,20140508T000000,3,1.75,1410,1197,3.0,0,0,3,8,1410,0,2012,0,98103,47.6558,-122.348,1350,2512
18002,7518506716,20140827T000000,3,2.5,2830,3750,3.0,0,0,3,10,2830,0,2014,0,98117,47.6798,-122.385,1780,5100
4883,3322049126,20140721T000000,4,1.0,1390,17739,1.0,0,0,3,7,1390,0,1958,0,98003,47.3457,-122.302,1230,7840
16617,7574000080,20150401T000000,5,2.0,2360,19899,1.0,0,0,4,7,2360,0,1968,0,98010,47.3299,-122.046,1860,19998
5782,200520080,20140801T000000,3,2.5,2660,10637,2.0,0,0,3,9,2660,0,1991,0,98011,47.7383,-122.22,2590,8637
13830,123079023,20141124T000000,2,1.0,1430,365904,1.0,0,0,3,7,1010,420,1991,0,98065,47.513,-121.857,2300,253519
18618,9297300750,20141105T000000,2,1.75,1760,4600,1.0,0,0,4,7,850,910,1926,0,98126,47.5654,-122.372,1150,4800
15990,4472000050,20150309T000000,3,2.5,1890,6088,2.0,0,0,3,7,1890,0,1996,0,98002,47.2886,-122.218,1700,6600
15607,3904100089,20140801T000000,3,1.75,1350,7370,1.0,0,0,4,6,1350,0,1912,0,98118,47.5336,-122.278,1440,6000
6704,1446400648,20141106T000000,2,1.0,1080,9067,1.0,0,0,3,6,1080,0,1951,0,98168,47.4815,-122.331,1080,6647
20163,7570060290,20150304T000000,4,2.5,2050,4953,2.0,0,0,3,9,2050,0,2014,0,98038,47.3448,-122.024,2340,6175
7038,1149900050,20150312T000000,4,2.5,2780,7985,2.0,0,0,4,10,2780,0,1992,0,98029,47.5608,-122.016,2650,8094
8368,6412100092,20150105T000000,3,1.0,1520,9507,1.0,0,0,3,7,1520,0,1954,0,98125,47.7162,-122.324,1360,7219
21395,3879900754,20140915T000000,3,2.5,1580,1487,3.0,0,1,3,9,1580,0,2009,0,98119,47.6276,-122.359,1610,1297
3234,3123039089,20140715T000000,2,1.0,940,15450,1.0,0,0,4,6,940,0,1926,0,98070,47.4408,-122.461,1370,34820
5948,7942100290,20140910T000000,3,1.75,1050,9871,1.0,0,0,5,7,1050,0,1968,0,98042,47.3816,-122.087,1300,10794
13619,253600180,20150203T000000,4,2.5,2010,6294,2.0,0,0,3,7,2010,0,2000,0,98028,47.776,-122.24,1870,4394
9656,4389200753,20140819T000000,4,2.75,2810,8570,2.0,0,0,3,10,2810,0,1993,0,98004,47.6159,-122.211,2810,9621
6859,993001330,20140505T000000,3,2.25,1410,1332,3.0,0,0,3,8,1410,0,2005,0,98103,47.6916,-122.34,1430,1448
7072,2624049073,20140729T000000,2,1.0,780,4200,1.0,0,0,3,6,780,0,1920,0,98118,47.5381,-122.267,1620,6000
829,7300200550,20150319T000000,4,2.25,2610,24931,2.0,0,0,3,8,2610,0,1983,0,98075,47.5771,-122.05,2550,18306
19218,8562750300,20140731T000000,3,2.5,2320,5663,2.0,0,0,3,8,2320,0,2003,0,98027,47.539,-122.07,2500,4500
21204,2428100080,20141001T000000,4,3.0,2990,6695,2.0,0,0,3,10,2990,0,2014,0,98075,47.5817,-122.047,2760,6600
6701,5469503280,20140721T000000,4,2.5,3100,10000,2.0,0,0,3,9,3100,0,1978,0,98042,47.3741,-122.15,1850,9438
14294,5469501830,20140624T000000,3,2.5,2590,18980,1.0,0,0,4,10,2590,0,1976,0,98042,47.3839,-122.153,3110,14652
12650,809001520,20141105T000000,4,3.25,3480,6000,3.0,0,0,3,8,3480,0,2014,0,98109,47.6353,-122.353,2200,4080
10914,9209900335,20140509T000000,2,1.0,1150,4400,1.0,0,0,4,7,1150,0,1905,0,98112,47.6226,-122.292,1240,4400
17381,641900050,20140819T000000,4,2.25,2160,8817,1.0,0,0,3,7,1460,700,1965,0,98133,47.7595,-122.356,1880,8817
5548,569000050,20140703T000000,4,2.5,2230,8624,1.0,0,0,4,8,1430,800,1969,0,98052,47.6623,-122.152,1970,8402
10476,8691330260,20141208T000000,4,2.75,3540,13515,2.0,0,0,3,10,3540,0,1998,0,98075,47.5945,-121.982,3540,11538
20838,3425069117,20140828T000000,6,5.25,6160,27490,2.0,0,0,3,11,4040,2120,2007,0,98074,47.6094,-122.023,4225,9100
8871,8645500900,20140620T000000,4,2.0,2200,7700,1.0,0,0,3,7,1100,1100,1979,0,98058,47.464,-122.18,1790,7700
4707,7663700551,20150407T000000,3,2.0,1060,11765,1.0,0,0,4,6,1060,0,1951,0,98125,47.7333,-122.302,1500,9151
499,7852030960,20141106T000000,3,2.5,2120,4500,2.0,0,0,3,7,2120,0,2000,0,98065,47.5322,-121.88,2530,4816
12321,1953400045,20150423T000000,4,3.0,2253,7700,2.0,0,0,3,7,2253,0,1957,2014,98198,47.3935,-122.3,1786,9052
19994,301400850,20150220T000000,3,2.25,1489,2800,2.0,0,0,3,7,1489,0,2011,0,98002,47.3452,-122.215,1584,3200
5663,1310000130,20140924T000000,4,2.0,2020,7767,1.0,0,0,3,8,2020,0,1995,0,98003,47.3391,-122.309,1940,8239
15659,3824100364,20150120T000000,3,2.25,2520,26943,1.0,0,0,3,7,1760,760,1977,0,98028,47.7728,-122.25,2300,10004
7806,2787320620,20141010T000000,3,1.75,1370,8280,1.0,0,0,4,7,1370,0,1980,0,98031,47.4096,-122.172,1850,7820
8697,3825310530,20140716T000000,4,2.5,2590,4498,2.0,0,0,3,9,2590,0,2004,0,98052,47.7047,-122.128,2660,5238
6190,5679501310,20141030T000000,3,1.75,2110,4800,1.0,0,0,3,8,1210,900,1956,0,98108,47.567,-122.318,1660,4800
11746,3574900030,20150327T000000,4,2.5,2200,9099,2.0,0,0,3,8,2200,0,1994,0,98034,47.733,-122.225,2270,8900
12131,1042500013,20140520T000000,3,1.5,1650,9936,1.0,0,0,3,7,1090,560,1967,0,98003,47.3285,-122.328,1560,9890
7109,1454100005,20140806T000000,3,1.0,1370,8162,1.5,0,0,3,6,1370,0,1949,0,98125,47.7263,-122.289,1560,8250
8789,3256400051,20140708T000000,3,2.0,960,9380,1.0,0,0,3,6,960,0,1949,0,98146,47.4852,-122.343,1460,9240
8116,1623800300,20140610T000000,2,1.0,1220,3000,1.0,0,0,3,7,920,300,1926,0,98117,47.6823,-122.365,1270,3000
18674,7437100770,20140521T000000,3,2.5,2030,6326,2.0,0,0,3,7,2030,0,1993,0,98038,47.3491,-122.029,1810,6825
9593,3537900180,20141020T000000,2,1.0,1300,12000,1.0,0,0,4,8,1300,0,1959,0,98004,47.6366,-122.229,2420,15000
6433,2310000430,20150507T000000,3,2.25,1580,7034,1.0,0,0,4,7,1180,400,1989,0,98038,47.3564,-122.04,1470,7358
9990,3260000700,20140904T000000,3,1.75,1680,7770,1.0,0,0,4,7,1680,0,1967,0,98005,47.6028,-122.167,1880,7770
12663,5466400530,20140721T000000,3,2.5,1740,6992,2.0,0,0,3,7,1740,0,1990,0,98042,47.3574,-122.158,1260,6825
3061,6744700302,20140620T000000,4,1.75,2050,10920,1.0,0,3,3,8,1450,600,1974,0,98155,47.7431,-122.286,2440,10920
16485,6329000380,20140619T000000,2,1.0,920,8341,1.0,0,0,3,7,920,0,1939,0,98146,47.5015,-122.38,2330,9792
15761,8638500020,20140911T000000,3,1.0,1210,8505,1.5,0,0,3,7,1210,0,1958,0,98106,47.5389,-122.353,1430,8505
1490,3449900030,20140911T000000,4,2.5,2660,5539,2.0,0,0,3,8,2660,0,2004,0,98059,47.4981,-122.162,2380,5539
11314,7399200510,20140812T000000,4,2.5,2370,10580,2.0,0,0,3,8,2370,0,1966,0,98055,47.464,-122.192,1590,8584
1557,7852160070,20150105T000000,5,3.75,4210,14599,2.0,0,3,3,10,4210,0,2004,0,98065,47.5364,-121.858,3950,13591
20892,7299810040,20150406T000000,4,3.0,5370,69848,2.0,0,0,3,10,3500,1870,2005,0,98042,47.3166,-122.046,4443,94403
10235,8944290200,20140918T000000,3,2.25,1650,3788,2.0,0,0,3,7,1650,0,1985,0,98031,47.3908,-122.167,1510,3994
21448,255550100,20140711T000000,3,2.25,1930,3462,2.0,0,0,3,7,1930,0,2004,0,98019,47.7453,-121.985,1930,2952
8089,3500100209,20140804T000000,3,1.0,1040,8199,1.0,0,0,3,7,1040,0,1953,0,98155,47.7348,-122.302,1420,8200
3998,2475901105,20140715T000000,3,1.0,1280,10500,1.5,0,0,4,5,1280,0,1941,0,98024,47.566,-121.894,1410,10500
5854,643400130,20150304T000000,3,1.75,1610,7200,1.0,0,0,3,7,1180,430,1976,0,98007,47.5966,-122.144,1520,7973
20875,1604730150,20141014T000000,5,3.0,2800,5700,2.0,0,0,3,8,2800,0,2014,0,98059,47.4969,-122.145,2910,5349
17844,9528105305,20150121T000000,4,3.5,3130,4500,2.0,0,0,3,9,2060,1070,2014,0,98103,47.677,-122.33,1500,4500
18,16000397,20141205T000000,2,1.0,1200,9850,1.0,0,0,4,7,1200,0,1921,0,98002,47.3089,-122.21,1060,5095
17872,7922710450,20150327T000000,5,2.5,3670,8960,1.5,0,0,3,8,3670,0,1973,0,98052,47.6654,-122.142,2340,9425
7896,6623400246,20140523T000000,4,1.0,1350,11507,1.0,0,0,3,7,1350,0,1966,0,98055,47.4269,-122.197,1320,25675
6296,6301800020,20140506T000000,3,2.5,1850,10109,2.0,0,0,3,8,1850,0,1991,0,98034,47.7163,-122.229,1780,9660
1640,7922800320,20141016T000000,5,1.75,2040,8996,1.0,0,2,4,7,1020,1020,1962,0,98008,47.588,-122.118,1950,8270
3580,7936000252,20150511T000000,2,1.0,1050,7500,1.5,0,3,4,6,1050,0,1910,0,98116,47.5577,-122.399,2540,13680
4214,1736800740,20150303T000000,4,1.75,2120,7725,1.0,0,0,3,8,1220,900,1965,0,98007,47.6003,-122.144,2160,7725
15980,425079001,20150423T000000,3,2.5,3230,129578,1.0,0,0,4,8,2100,1130,1964,0,98014,47.682,-121.913,2760,62059
4308,7853340490,20140617T000000,2,2.5,1620,3196,2.0,0,0,3,8,1620,0,2008,0,98065,47.5167,-121.878,1750,2828
16584,3754700170,20150423T000000,3,2.0,1640,9825,1.0,0,0,4,7,1090,550,1971,0,98034,47.7244,-122.2,1500,9750
12727,9520900230,20141217T000000,4,2.75,2520,6398,2.0,0,0,3,8,2520,0,2014,0,98072,47.7685,-122.159,2520,6398
19712,301400830,20141223T000000,3,2.5,1584,3200,2.0,0,0,3,7,1584,0,2011,0,98002,47.3451,-122.215,1584,2800
13804,421000455,20150502T000000,3,1.0,1360,5840,1.0,0,0,4,5,1360,0,1953,0,98056,47.4945,-122.166,1250,6708
12923,7338200180,20140910T000000,4,2.5,2660,35010,2.0,0,2,3,9,2660,0,1993,0,98045,47.4816,-121.714,2330,35448
841,6450303785,20141118T000000,3,1.0,1340,5175,1.0,0,0,3,7,940,400,1987,0,98133,47.7321,-122.34,1020,5500
10286,1022059032,20140812T000000,4,2.5,3140,94525,2.0,0,0,4,8,2280,860,1977,0,98042,47.4155,-122.163,1910,14300
14777,7300400150,20141027T000000,4,2.5,2350,6958,2.0,0,0,3,9,2350,0,1998,0,98092,47.3321,-122.172,2480,6395
21443,3278600750,20150407T000000,1,1.5,1180,1688,2.0,0,0,3,8,1070,110,2007,0,98126,47.549,-122.372,1380,2059
10118,5561700340,20141121T000000,3,2.5,2110,7434,2.0,0,0,4,7,2110,0,1978,0,98031,47.3935,-122.169,2100,7749
12608,3812400455,20141104T000000,7,1.0,2350,8636,1.0,0,0,3,7,1550,800,1962,0,98118,47.5432,-122.277,1500,7366
2124,9551202025,20140625T000000,2,1.0,1740,5719,1.0,0,0,3,8,1740,0,1955,0,98103,47.6729,-122.335,1980,5000
20889,3278613060,20140805T000000,4,2.5,1900,2766,2.0,0,0,3,8,1900,0,2014,0,98106,47.543,-122.368,1900,2604
1911,3066410800,20141211T000000,4,2.5,2770,10051,2.0,0,0,3,10,2770,0,1987,0,98074,47.6288,-122.043,2730,10675
3309,2877101340,20150318T000000,2,1.0,640,2500,1.0,0,0,4,6,640,0,1918,0,98117,47.6776,-122.361,1460,4200
4861,109210280,20141111T000000,4,2.25,1950,7280,2.0,0,0,4,8,1950,0,1979,0,98023,47.2957,-122.37,1910,7280
8753,5103900015,20140626T000000,3,1.5,2450,12497,1.0,0,0,4,7,2450,0,1967,0,98065,47.5317,-121.834,1560,11700
12219,7888200140,20140604T000000,4,2.0,2120,8701,1.5,0,0,4,7,2120,0,1960,0,98198,47.3722,-122.308,1720,8527
9454,8155760040,20141218T000000,4,2.5,1680,6655,2.0,0,0,3,7,1680,0,2001,0,98030,47.3867,-122.191,1680,6982
21260,1776230190,20150408T000000,4,3.5,3170,3858,2.0,0,0,3,8,2530,640,2008,0,98059,47.5049,-122.155,2640,3844
20676,629890070,20140515T000000,4,3.5,3930,5680,2.0,0,1,3,9,2820,1110,2013,0,98027,47.5528,-122.076,3700,5816
2049,8682261070,20150427T000000,2,2.0,1680,6194,1.0,0,0,3,8,1680,0,2004,0,98053,47.7136,-122.03,1900,5850
17262,7334501300,20150306T000000,3,1.75,1630,11475,1.0,0,0,4,7,1330,300,1979,0,98045,47.4635,-121.746,1630,11475
13183,1523049207,20140805T000000,4,2.0,1700,8043,1.0,0,0,3,7,850,850,1954,0,98168,47.4758,-122.288,1540,13260
4633,1370802600,20140703T000000,3,3.25,3620,4000,2.0,0,0,3,10,2730,890,2005,0,98199,47.6393,-122.403,1910,5000
20231,1972201964,20140725T000000,3,2.25,1420,983,3.0,0,0,3,8,1420,0,2006,0,98103,47.6533,-122.346,1530,1280
10669,7888100240,20141209T000000,4,1.5,1850,7547,1.5,0,0,4,7,1850,0,1960,0,98198,47.3714,-122.309,1730,7577
3502,9523103001,20141013T000000,2,1.0,850,3276,1.0,0,0,3,6,850,0,1910,0,98103,47.6742,-122.35,1460,4100
798,7852020640,20141020T000000,3,2.5,2100,4700,2.0,0,0,3,8,2100,0,1999,0,98065,47.5341,-121.867,2100,4700
3970,4438000165,20150420T000000,2,1.0,730,6728,1.0,0,0,3,6,730,0,1953,0,98148,47.4275,-122.324,1170,7034
10065,5116060030,20141028T000000,2,2.25,1290,2436,2.0,0,0,3,7,1290,0,1984,0,98052,47.6803,-122.156,1360,3088
20698,255470030,20150429T000000,4,2.75,2630,4501,2.0,0,0,3,8,2630,0,2015,0,98028,47.7748,-122.244,2380,4599
11168,624110810,20150325T000000,3,3.25,3730,13264,2.0,0,0,3,9,3730,0,1989,0,98077,47.7246,-122.059,3730,14933
7054,1703900005,20150501T000000,3,1.0,1210,4872,1.0,0,0,4,6,1210,0,1949,0,98118,47.5551,-122.273,1070,4872
1991,5103900045,20140725T000000,3,1.75,1730,14270,1.0,0,0,3,7,1730,0,1959,0,98065,47.5318,-121.833,1600,11232
644,7852180340,20140930T000000,3,2.5,2360,6699,2.0,0,0,3,7,2360,0,2003,0,98065,47.5317,-121.853,2360,4744
8812,9542300530,20141124T000000,4,2.25,2510,9963,1.0,0,0,4,9,2200,310,1967,0,98005,47.5973,-122.177,3110,9963
3841,3342700405,20140522T000000,4,1.75,3000,42200,1.0,0,3,3,7,1500,1500,1950,0,98056,47.5265,-122.202,2500,9821
18396,7334600730,20141211T000000,4,1.75,1580,8856,2.0,0,0,3,7,1580,0,1979,0,98045,47.4694,-121.745,1390,9490
16011,6648100010,20141119T000000,3,1.75,1540,8925,1.0,0,0,4,7,1540,0,1957,0,98133,47.7762,-122.337,1620,10397
20046,7708200600,20140718T000000,3,2.5,2480,4136,2.0,0,0,3,8,2480,0,2009,0,98059,47.493,-122.147,2510,4314
18729,5416500040,20141017T000000,3,2.5,1990,3614,2.0,0,0,3,7,1990,0,2005,0,98038,47.36,-122.039,1980,3800
4691,3295900490,20140729T000000,4,2.5,2320,4254,2.0,0,0,3,8,2320,0,2004,0,98059,47.48,-122.137,2330,4602
12326,8001470560,20141117T000000,4,3.75,3980,7828,2.0,0,0,3,10,3980,0,2001,0,98074,47.6303,-122.065,3980,8910
5624,98020480,20140828T000000,4,2.5,4090,11225,2.0,0,0,3,10,4090,0,2005,0,98075,47.581,-121.971,3510,8762
14152,510000641,20150130T000000,3,2.0,2070,4200,1.5,0,0,4,7,1670,400,1906,0,98103,47.6624,-122.333,1490,4560
2044,5315100806,20140915T000000,4,3.0,2720,11740,1.0,0,0,5,9,2720,0,1957,0,98040,47.5833,-122.242,2640,11740
3161,579000096,20141010T000000,3,1.5,1620,7500,1.0,0,2,4,8,1620,0,1949,0,98117,47.7014,-122.381,2440,7800
20735,7165700200,20140605T000000,3,3.0,1390,1080,2.0,0,0,3,7,1140,250,2006,0,98118,47.5323,-122.281,1450,1081
7068,2025059150,20140702T000000,4,1.75,1440,13296,1.0,0,0,4,8,1440,0,1967,0,98004,47.634,-122.204,3520,10802
5125,3741600020,20140915T000000,3,2.25,2100,20018,1.0,0,4,3,8,1470,630,1948,0,98166,47.4544,-122.366,2410,17196
1471,5452800310,20150420T000000,5,3.0,3340,10796,1.0,0,2,3,9,2120,1220,1964,1990,98040,47.5421,-122.229,3290,12955
8381,1023089085,20140804T000000,3,1.75,1850,15170,1.0,0,0,3,7,1850,0,1965,0,98045,47.4991,-121.774,1160,14175
21344,8835770170,20140822T000000,5,6.0,6880,279968,2.0,0,3,3,12,4070,2810,2007,0,98045,47.4624,-121.779,4690,256803
15804,7363600185,20150330T000000,3,2.25,2860,10625,1.0,0,4,3,10,1920,940,1976,0,98115,47.6915,-122.273,2860,8075
15671,9407101850,20141209T000000,3,2.25,1690,14615,2.0,0,0,4,7,1690,0,1979,0,98045,47.4492,-121.78,1390,11360
15730,3782760280,20141002T000000,3,2.5,1790,4065,2.0,0,0,3,8,1790,0,2009,0,98019,47.7344,-121.965,2480,4252
3042,2326079039,20150211T000000,1,1.0,890,211576,1.5,0,0,3,7,890,0,1996,0,98019,47.7216,-121.883,1670,217364
13632,8078390150,20140626T000000,4,2.5,2770,10274,2.0,0,0,3,9,2770,0,1989,0,98029,47.5748,-122.018,2270,7210
2021,2641400160,20141205T000000,4,2.5,2380,7850,2.0,0,0,3,8,2380,0,1995,0,98055,47.4356,-122.201,1940,7334
19814,3758900075,20140507T000000,5,4.5,4270,8076,2.0,0,0,3,11,3400,870,2007,0,98033,47.699,-122.206,4100,10631
16393,7785000130,20150330T000000,4,1.75,2390,17717,1.0,0,0,4,8,2390,0,1964,0,98040,47.5755,-122.218,2390,10730
10561,259800640,20140609T000000,4,1.75,2240,9886,1.5,0,0,4,7,2240,0,1965,0,98008,47.6294,-122.116,1540,8040
13528,3025059124,20140828T000000,5,3.5,4330,11979,1.0,0,4,3,12,2090,2240,2008,0,98004,47.6251,-122.218,4320,12000
21353,8732900840,20140722T000000,3,2.5,2510,3819,2.0,0,0,3,8,2510,0,2007,0,98052,47.6987,-122.096,2520,3990
12182,7922800160,20140509T000000,3,2.0,1400,7293,1.0,0,0,4,7,1400,0,1963,0,98008,47.586,-122.12,1600,7960
9398,9287800375,20141030T000000,3,2.0,2210,5000,1.5,0,2,3,7,1710,500,1909,0,98103,47.6754,-122.357,1920,5000
13979,6076500220,20140903T000000,3,2.25,1180,14258,2.0,0,0,3,7,1180,0,1987,0,98034,47.7112,-122.238,1860,10390
2179,3343301920,20150302T000000,3,2.75,2690,8890,2.0,1,4,4,10,2690,0,1975,1991,98006,47.5487,-122.197,2940,8890
14355,1370801465,20140619T000000,2,1.75,1590,5136,1.5,0,3,3,9,1320,270,1927,0,98199,47.6424,-122.411,2520,5243
8822,1782500035,20140703T000000,2,1.0,870,4600,1.0,0,0,4,7,870,0,1942,0,98126,47.5274,-122.379,930,4600
7477,2225300585,20141120T000000,3,2.75,1750,9166,1.0,0,0,4,7,1170,580,1979,0,98155,47.7696,-122.325,1810,8760
10798,1724500030,20150312T000000,4,2.5,2400,7292,1.0,0,0,3,8,1530,870,1980,0,98133,47.7749,-122.339,1710,7909
11911,9828700685,20150513T000000,3,1.75,1540,8400,1.5,0,0,3,7,1540,0,1902,0,98122,47.6187,-122.295,1330,4800
16483,686530020,20140609T000000,4,2.0,2030,9300,1.0,0,0,4,8,2030,0,1976,0,98052,47.6658,-122.149,1800,9018
18577,1105000787,20140926T000000,3,2.25,1410,7290,1.0,0,0,3,7,940,470,1980,0,98118,47.5396,-122.274,1550,7375
20060,5635100090,20150225T000000,4,2.5,2612,5850,2.0,0,0,3,8,2612,0,2014,0,98030,47.3751,-122.189,2419,8984
